Affected Legal Good,Month,Value,City
Libertad y Seguridad Sexual,2015-10,1,Santiago
Libertad y Seguridad Sexual,2015-11,5,Santiago
Libertad y Seguridad Sexual,2015-12,3,Santiago
Libertad y Seguridad Sexual,2016-01,2,Santiago
Libertad y Seguridad Sexual,2016-02,0,Santiago
Libertad y Seguridad Sexual,2016-03,2,Santiago
Libertad y Seguridad Sexual,2016-04,1,Santiago
Libertad y Seguridad Sexual,2016-05,4,Santiago
Libertad y Seguridad Sexual,2016-06,3,Santiago
Libertad y Seguridad Sexual,2016-07,1,Santiago
Libertad y Seguridad Sexual,2016-08,1,Santiago
Libertad y Seguridad Sexual,2016-09,2,Santiago
Libertad y Seguridad Sexual,2016-10,0,Santiago
Libertad y Seguridad Sexual,2016-11,1,Santiago
Libertad y Seguridad Sexual,2016-12,1,Santiago
Libertad y Seguridad Sexual,2017-01,2,Santiago
Libertad y Seguridad Sexual,2017-02,1,Santiago
Libertad y Seguridad Sexual,2017-03,1,Santiago
Libertad y Seguridad Sexual,2017-04,1,Santiago
Libertad y Seguridad Sexual,2017-05,1,Santiago
Libertad y Seguridad Sexual,2017-06,1,Santiago
Libertad y Seguridad Sexual,2017-07,1,Santiago
Libertad y Seguridad Sexual,2017-08,3,Santiago
Libertad y Seguridad Sexual,2017-09,2,Santiago
Libertad y Seguridad Sexual,2017-10,1,Santiago
Libertad y Seguridad Sexual,2017-11,0,Santiago
Libertad y Seguridad Sexual,2017-12,0,Santiago
Libertad y Seguridad Sexual,2018-01,1,Santiago
Libertad y Seguridad Sexual,2018-02,1,Santiago
Libertad y Seguridad Sexual,2018-03,1,Santiago
Libertad y Seguridad Sexual,2018-04,5,Santiago
Libertad y Seguridad Sexual,2018-05,0,Santiago
Libertad y Seguridad Sexual,2018-06,2,Santiago
Libertad y Seguridad Sexual,2018-07,2,Santiago
Libertad y Seguridad Sexual,2018-08,0,Santiago
Libertad y Seguridad Sexual,2018-09,1,Santiago
Libertad y Seguridad Sexual,2018-10,1,Santiago
Libertad y Seguridad Sexual,2018-11,0,Santiago
Libertad y Seguridad Sexual,2018-12,1,Santiago
Libertad y Seguridad Sexual,2019-01,1,Santiago
Libertad y Seguridad Sexual,2019-02,0,Santiago
Libertad y Seguridad Sexual,2019-03,1,Santiago
Libertad y Seguridad Sexual,2019-04,2,Santiago
Libertad y Seguridad Sexual,2019-05,1,Santiago
Libertad y Seguridad Sexual,2019-06,3,Santiago
Libertad y Seguridad Sexual,2019-07,3,Santiago
Libertad y Seguridad Sexual,2019-08,2,Santiago
Libertad y Seguridad Sexual,2019-09,6,Santiago
Libertad y Seguridad Sexual,2019-10,9,Santiago
Libertad y Seguridad Sexual,2019-11,4,Santiago
Libertad y Seguridad Sexual,2019-12,6,Santiago
Libertad y Seguridad Sexual,2020-01,3,Santiago
Libertad y Seguridad Sexual,2020-02,1,Santiago
Libertad y Seguridad Sexual,2020-03,6,Santiago
Libertad y Seguridad Sexual,2020-04,0,Santiago
Libertad y Seguridad Sexual,2020-05,1,Santiago
Libertad y Seguridad Sexual,2020-06,4,Santiago
Libertad y Seguridad Sexual,2020-07,4,Santiago
Libertad y Seguridad Sexual,2020-08,2,Santiago
Libertad y Seguridad Sexual,2020-09,3,Santiago
Libertad y Seguridad Sexual,2020-10,3,Santiago
Libertad y Seguridad Sexual,2020-11,0,Santiago
Libertad y Seguridad Sexual,2020-12,5,Santiago
Libertad y Seguridad Sexual,2021-01,3,Santiago
Libertad y Seguridad Sexual,2021-02,4,Santiago
Libertad y Seguridad Sexual,2021-03,6,Santiago
Libertad y Seguridad Sexual,2021-04,2,Santiago
Libertad y Seguridad Sexual,2021-05,7,Santiago
Libertad y Seguridad Sexual,2021-06,4,Santiago
Libertad y Seguridad Sexual,2021-07,4,Santiago
Libertad y Seguridad Sexual,2021-08,2,Santiago
Libertad y Seguridad Sexual,2021-09,3,Santiago
Libertad y Seguridad Sexual,2021-10,4,Santiago
Libertad y Seguridad Sexual,2021-11,1,Santiago
Libertad y Seguridad Sexual,2021-12,3,Santiago
Libertad y Seguridad Sexual,2022-01,2,Santiago
Libertad y Seguridad Sexual,2022-02,2,Santiago
Libertad y Seguridad Sexual,2022-03,11,Santiago
Libertad y Seguridad Sexual,2022-04,6,Santiago
Libertad y Seguridad Sexual,2022-05,10,Santiago
Libertad y Seguridad Sexual,2022-06,6,Santiago
Libertad y Seguridad Sexual,2022-07,5,Santiago
Libertad y Seguridad Sexual,2022-08,3,Santiago
Libertad y Seguridad Sexual,2022-09,4,Santiago
Libertad y Seguridad Sexual,2022-10,2,Santiago
Libertad y Seguridad Sexual,2022-11,5,Santiago
Libertad y Seguridad Sexual,2022-12,1,Santiago
Sociedad,2015-01,0,Santiago
Sociedad,2015-02,0,Santiago
Sociedad,2015-03,0,Santiago
Sociedad,2015-04,0,Santiago
Sociedad,2015-05,0,Santiago
Sociedad,2015-06,1,Santiago
Sociedad,2015-07,0,Santiago
Sociedad,2015-08,0,Santiago
Sociedad,2015-09,0,Santiago
Sociedad,2015-10,0,Santiago
Sociedad,2015-11,0,Santiago
Sociedad,2015-12,0,Santiago
Sociedad,2016-01,0,Santiago
Sociedad,2016-02,0,Santiago
Sociedad,2016-03,1,Santiago
Sociedad,2016-04,0,Santiago
Sociedad,2016-05,1,Santiago
Sociedad,2016-06,0,Santiago
Sociedad,2016-07,1,Santiago
Sociedad,2016-08,0,Santiago
Sociedad,2016-09,0,Santiago
Sociedad,2016-10,1,Santiago
Sociedad,2016-11,0,Santiago
Sociedad,2016-12,2,Santiago
Sociedad,2017-01,0,Santiago
Sociedad,2017-02,1,Santiago
Sociedad,2017-03,0,Santiago
Sociedad,2017-04,0,Santiago
Sociedad,2017-05,0,Santiago
Sociedad,2017-06,0,Santiago
Sociedad,2017-07,0,Santiago
Sociedad,2017-08,1,Santiago
Sociedad,2017-09,0,Santiago
Sociedad,2017-10,0,Santiago
Sociedad,2017-11,0,Santiago
Sociedad,2017-12,0,Santiago
Sociedad,2018-01,0,Santiago
Sociedad,2018-02,0,Santiago
Sociedad,2018-03,0,Santiago
Sociedad,2018-04,0,Santiago
Sociedad,2018-05,0,Santiago
Sociedad,2018-06,1,Santiago
Sociedad,2018-07,0,Santiago
Sociedad,2018-08,0,Santiago
Sociedad,2018-09,0,Santiago
Sociedad,2018-10,0,Santiago
Sociedad,2018-11,0,Santiago
Sociedad,2018-12,0,Santiago
Sociedad,2019-01,0,Santiago
Sociedad,2019-02,0,Santiago
Sociedad,2019-03,0,Santiago
Sociedad,2019-04,0,Santiago
Sociedad,2019-05,0,Santiago
Sociedad,2019-06,0,Santiago
Sociedad,2019-07,0,Santiago
Sociedad,2019-08,0,Santiago
Sociedad,2019-09,2,Santiago
Sociedad,2019-10,0,Santiago
Sociedad,2019-11,0,Santiago
Sociedad,2019-12,0,Santiago
Sociedad,2020-01,0,Santiago
Sociedad,2020-02,0,Santiago
Sociedad,2020-03,0,Santiago
Sociedad,2020-04,0,Santiago
Sociedad,2020-05,0,Santiago
Sociedad,2020-06,0,Santiago
Sociedad,2020-07,0,Santiago
Sociedad,2020-08,0,Santiago
Sociedad,2020-09,1,Santiago
Sociedad,2020-10,0,Santiago
Sociedad,2020-11,0,Santiago
Sociedad,2020-12,0,Santiago
Sociedad,2021-01,0,Santiago
Sociedad,2021-02,0,Santiago
Sociedad,2021-03,0,Santiago
Sociedad,2021-04,0,Santiago
Sociedad,2021-05,0,Santiago
Sociedad,2021-06,0,Santiago
Sociedad,2021-07,0,Santiago
Sociedad,2021-08,0,Santiago
Sociedad,2021-09,0,Santiago
Sociedad,2021-10,0,Santiago
Sociedad,2021-11,0,Santiago
Sociedad,2021-12,1,Santiago
Sociedad,2022-01,0,Santiago
Sociedad,2022-02,0,Santiago
Sociedad,2022-03,0,Santiago
Sociedad,2022-04,1,Santiago
Sociedad,2022-05,2,Santiago
Sociedad,2022-06,0,Santiago
Sociedad,2022-07,0,Santiago
Sociedad,2022-08,0,Santiago
Sociedad,2022-09,0,Santiago
Sociedad,2022-10,2,Santiago
Sociedad,2022-11,0,Santiago
Sociedad,2022-12,1,Santiago
Vida e Integridad Corporal,2015-01,7,Santiago
Vida e Integridad Corporal,2015-02,5,Santiago
Vida e Integridad Corporal,2015-03,10,Santiago
Vida e Integridad Corporal,2015-04,14,Santiago
Vida e Integridad Corporal,2015-05,8,Santiago
Vida e Integridad Corporal,2015-06,6,Santiago
Vida e Integridad Corporal,2015-07,9,Santiago
Vida e Integridad Corporal,2015-08,8,Santiago
Vida e Integridad Corporal,2015-09,11,Santiago
Vida e Integridad Corporal,2015-10,3,Santiago
Vida e Integridad Corporal,2015-11,8,Santiago
Vida e Integridad Corporal,2015-12,10,Santiago
Vida e Integridad Corporal,2016-01,3,Santiago
Vida e Integridad Corporal,2016-02,6,Santiago
Vida e Integridad Corporal,2016-03,6,Santiago
Vida e Integridad Corporal,2016-04,6,Santiago
Vida e Integridad Corporal,2016-05,7,Santiago
Vida e Integridad Corporal,2016-06,10,Santiago
Vida e Integridad Corporal,2016-07,12,Santiago
Vida e Integridad Corporal,2016-08,7,Santiago
Vida e Integridad Corporal,2016-09,11,Santiago
Vida e Integridad Corporal,2016-10,9,Santiago
Vida e Integridad Corporal,2016-11,12,Santiago
Vida e Integridad Corporal,2016-12,6,Santiago
Vida e Integridad Corporal,2017-01,6,Santiago
Vida e Integridad Corporal,2017-02,5,Santiago
Vida e Integridad Corporal,2017-03,8,Santiago
Vida e Integridad Corporal,2017-04,5,Santiago
Vida e Integridad Corporal,2017-05,5,Santiago
Vida e Integridad Corporal,2017-06,7,Santiago
Vida e Integridad Corporal,2017-07,12,Santiago
Vida e Integridad Corporal,2017-08,12,Santiago
Vida e Integridad Corporal,2017-09,4,Santiago
Vida e Integridad Corporal,2017-10,8,Santiago
Vida e Integridad Corporal,2017-11,2,Santiago
Vida e Integridad Corporal,2017-12,5,Santiago
Vida e Integridad Corporal,2018-01,8,Santiago
Vida e Integridad Corporal,2018-02,6,Santiago
Vida e Integridad Corporal,2018-03,9,Santiago
Vida e Integridad Corporal,2018-04,8,Santiago
Vida e Integridad Corporal,2018-05,8,Santiago
Vida e Integridad Corporal,2018-06,9,Santiago
Vida e Integridad Corporal,2018-07,11,Santiago
Vida e Integridad Corporal,2018-08,12,Santiago
Vida e Integridad Corporal,2018-09,4,Santiago
Vida e Integridad Corporal,2018-10,6,Santiago
Vida e Integridad Corporal,2018-11,6,Santiago
Vida e Integridad Corporal,2018-12,6,Santiago
Vida e Integridad Corporal,2019-01,5,Santiago
Vida e Integridad Corporal,2019-02,4,Santiago
Vida e Integridad Corporal,2019-03,7,Santiago
Vida e Integridad Corporal,2019-04,3,Santiago
Vida e Integridad Corporal,2019-05,3,Santiago
Vida e Integridad Corporal,2019-06,2,Santiago
Vida e Integridad Corporal,2019-07,7,Santiago
Vida e Integridad Corporal,2019-08,12,Santiago
Vida e Integridad Corporal,2019-09,4,Santiago
Vida e Integridad Corporal,2019-10,14,Santiago
Vida e Integridad Corporal,2019-11,1,Santiago
Vida e Integridad Corporal,2019-12,9,Santiago
Vida e Integridad Corporal,2020-01,8,Santiago
Vida e Integridad Corporal,2020-02,6,Santiago
Vida e Integridad Corporal,2020-03,5,Santiago
Vida e Integridad Corporal,2020-04,3,Santiago
Vida e Integridad Corporal,2020-05,4,Santiago
Vida e Integridad Corporal,2020-06,6,Santiago
Vida e Integridad Corporal,2020-07,5,Santiago
Vida e Integridad Corporal,2020-08,1,Santiago
Vida e Integridad Corporal,2020-09,10,Santiago
Vida e Integridad Corporal,2020-10,11,Santiago
Vida e Integridad Corporal,2020-11,3,Santiago
Vida e Integridad Corporal,2020-12,6,Santiago
Vida e Integridad Corporal,2021-01,6,Santiago
Vida e Integridad Corporal,2021-02,4,Santiago
Vida e Integridad Corporal,2021-03,3,Santiago
Vida e Integridad Corporal,2021-04,4,Santiago
Vida e Integridad Corporal,2021-05,6,Santiago
Vida e Integridad Corporal,2021-06,10,Santiago
Vida e Integridad Corporal,2021-07,12,Santiago
Vida e Integridad Corporal,2021-08,10,Santiago
Vida e Integridad Corporal,2021-09,11,Santiago
Vida e Integridad Corporal,2021-10,4,Santiago
Vida e Integridad Corporal,2021-11,11,Santiago
Vida e Integridad Corporal,2021-12,11,Santiago
Vida e Integridad Corporal,2022-01,9,Santiago
Vida e Integridad Corporal,2022-02,9,Santiago
Vida e Integridad Corporal,2022-03,5,Santiago
Vida e Integridad Corporal,2022-04,13,Santiago
Vida e Integridad Corporal,2022-05,13,Santiago
Vida e Integridad Corporal,2022-06,10,Santiago
Vida e Integridad Corporal,2022-07,12,Santiago
Vida e Integridad Corporal,2022-08,10,Santiago
Vida e Integridad Corporal,2022-09,14,Santiago
Vida e Integridad Corporal,2022-10,6,Santiago
Vida e Integridad Corporal,2022-11,7,Santiago
Vida e Integridad Corporal,2022-12,6,Santiago
Libertad Personal,2015-01,2,Santiago
Libertad Personal,2015-02,2,Santiago
Libertad Personal,2015-03,4,Santiago
Libertad Personal,2015-04,2,Santiago
Libertad Personal,2015-05,2,Santiago
Libertad Personal,2015-06,2,Santiago
Libertad Personal,2015-07,4,Santiago
Libertad Personal,2015-08,5,Santiago
Libertad Personal,2015-09,6,Santiago
Libertad Personal,2015-10,1,Santiago
Libertad Personal,2015-11,1,Santiago
Libertad Personal,2015-12,2,Santiago
Libertad Personal,2016-01,2,Santiago
Libertad Personal,2016-02,1,Santiago
Libertad Personal,2016-03,0,Santiago
Libertad Personal,2016-04,3,Santiago
Libertad Personal,2016-05,1,Santiago
Libertad Personal,2016-06,3,Santiago
Libertad Personal,2016-07,7,Santiago
Libertad Personal,2016-08,2,Santiago
Libertad Personal,2016-09,1,Santiago
Libertad Personal,2016-10,5,Santiago
Libertad Personal,2016-11,1,Santiago
Libertad Personal,2016-12,1,Santiago
Libertad Personal,2017-01,4,Santiago
Libertad Personal,2017-02,0,Santiago
Libertad Personal,2017-03,3,Santiago
Libertad Personal,2017-04,4,Santiago
Libertad Personal,2017-05,1,Santiago
Libertad Personal,2017-06,1,Santiago
Libertad Personal,2017-07,4,Santiago
Libertad Personal,2017-08,3,Santiago
Libertad Personal,2017-09,1,Santiago
Libertad Personal,2017-10,2,Santiago
Libertad Personal,2017-11,4,Santiago
Libertad Personal,2017-12,0,Santiago
Libertad Personal,2018-01,0,Santiago
Libertad Personal,2018-02,0,Santiago
Libertad Personal,2018-03,3,Santiago
Libertad Personal,2018-04,2,Santiago
Libertad Personal,2018-05,1,Santiago
Libertad Personal,2018-06,2,Santiago
Libertad Personal,2018-07,1,Santiago
Libertad Personal,2018-08,0,Santiago
Libertad Personal,2018-09,3,Santiago
Libertad Personal,2018-10,0,Santiago
Libertad Personal,2018-11,3,Santiago
Libertad Personal,2018-12,1,Santiago
Libertad Personal,2019-01,1,Santiago
Libertad Personal,2019-02,0,Santiago
Libertad Personal,2019-03,0,Santiago
Libertad Personal,2019-04,1,Santiago
Libertad Personal,2019-05,1,Santiago
Libertad Personal,2019-06,1,Santiago
Libertad Personal,2019-07,0,Santiago
Libertad Personal,2019-08,1,Santiago
Libertad Personal,2019-09,0,Santiago
Libertad Personal,2019-10,6,Santiago
Libertad Personal,2019-11,2,Santiago
Libertad Personal,2019-12,1,Santiago
Libertad Personal,2020-01,1,Santiago
Libertad Personal,2020-02,2,Santiago
Libertad Personal,2020-03,0,Santiago
Libertad Personal,2020-04,2,Santiago
Libertad Personal,2020-05,0,Santiago
Libertad Personal,2020-06,3,Santiago
Libertad Personal,2020-07,3,Santiago
Libertad Personal,2020-08,0,Santiago
Libertad Personal,2020-09,3,Santiago
Libertad Personal,2020-10,1,Santiago
Libertad Personal,2020-11,2,Santiago
Libertad Personal,2020-12,3,Santiago
Libertad Personal,2021-01,4,Santiago
Libertad Personal,2021-02,1,Santiago
Libertad Personal,2021-03,4,Santiago
Libertad Personal,2021-04,1,Santiago
Libertad Personal,2021-05,2,Santiago
Libertad Personal,2021-06,1,Santiago
Libertad Personal,2021-07,3,Santiago
Libertad Personal,2021-08,3,Santiago
Libertad Personal,2021-09,2,Santiago
Libertad Personal,2021-10,4,Santiago
Libertad Personal,2021-11,2,Santiago
Libertad Personal,2021-12,2,Santiago
Libertad Personal,2022-01,2,Santiago
Libertad Personal,2022-02,2,Santiago
Libertad Personal,2022-03,1,Santiago
Libertad Personal,2022-04,3,Santiago
Libertad Personal,2022-05,2,Santiago
Libertad Personal,2022-06,4,Santiago
Libertad Personal,2022-07,4,Santiago
Libertad Personal,2022-08,3,Santiago
Libertad Personal,2022-09,4,Santiago
Libertad Personal,2022-10,2,Santiago
Libertad Personal,2022-11,2,Santiago
Libertad Personal,2022-12,2,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-01,4,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-02,11,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-03,9,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-04,6,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-05,14,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-06,8,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-07,5,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-08,13,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-09,17,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-10,13,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-11,11,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-12,5,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-01,5,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-02,16,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-03,7,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-04,10,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-05,4,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-06,7,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-07,4,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-08,6,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-09,14,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-10,7,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-11,9,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2016-12,10,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-01,10,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-02,8,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-03,13,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-04,5,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-05,10,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-06,5,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-07,6,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-08,7,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-09,7,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-10,12,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-11,6,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2017-12,7,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-01,8,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-02,2,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-03,8,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-04,13,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-05,9,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-06,11,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-07,16,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-08,12,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-09,8,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-10,9,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-11,12,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2018-12,5,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-01,9,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-02,7,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-03,6,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-04,2,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-05,3,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-06,5,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-07,10,Santiago
Otros Bienes Jurídicos Afectados (Del Fuero Común),2019-08,15,Santiago
